degree,essay_text_len,clevel,gen,sgroup,test_preparation
69,697,Intermediate Level,Male,ClassC,0
64,0,Intermediate Level,Male,ClassC,0
74,744,Beginner Level,Male,ClassC,0
69,692,Intermediate Level,Male,ClassC,0
85,854,Beginner Level,Male,ClassC,1
60,605,Beginner Level,Male,ClassC,0
85,0,Intermediate Level,Male,ClassC,1
73,736,Intermediate Level,Male,ClassC,0
67,676,Expert Level,Male,ClassC,0
69,695,Beginner Level,Male,ClassC,0
54,542,Intermediate Level,Female,ClassB,0
88,884,Intermediate Level,Female,ClassB,1
49,0,Beginner Level,Female,ClassB,0
71,716,Intermediate Level,Female,ClassB,0
89,0,Beginner Level,Female,ClassB,1
82,823,Beginner Level,Female,ClassB,1
81,814,Intermediate Level,Female,ClassB,1
72,723,Intermediate Level,Female,ClassB,0
70,0,Expert Level,Female,ClassB,0
56,0,Beginner Level,Female,ClassB,0
81,815,Intermediate Level,Male,ClassE,1
78,0,Intermediate Level,Male,ClassE,0
75,754,Beginner Level,Male,ClassE,0
75,757,Intermediate Level,Male,ClassE,0
70,706,Beginner Level,Male,ClassE,0
90,907,Beginner Level,Male,ClassE,1
71,0,Intermediate Level,Male,ClassE,0
76,766,Intermediate Level,Male,ClassE,0
81,813,Expert Level,Male,ClassE,1
82,826,Beginner Level,Male,ClassE,1
77,776,Intermediate Level,Male,ClassB,0
71,0,Intermediate Level,Male,ClassB,0
58,0,Beginner Level,Male,ClassB,0
77,0,Intermediate Level,Male,ClassB,0
82,826,Beginner Level,Male,ClassB,1
80,0,Beginner Level,Male,ClassB,0
73,0,Intermediate Level,Male,ClassB,0
72,0,Intermediate Level,Male,ClassB,0
82,827,Expert Level,Male,ClassB,1
70,704,Beginner Level,Male,ClassB,0
89,0,Intermediate Level,Male,ClassB,1
86,0,Intermediate Level,Male,ClassB,1
51,517,Beginner Level,Male,ClassB,0
52,0,Intermediate Level,Male,ClassB,0
81,815,Beginner Level,Male,ClassB,1
79,793,Beginner Level,Male,ClassB,0
59,595,Intermediate Level,Male,ClassB,0
86,0,Intermediate Level,Male,ClassB,1
75,753,Expert Level,Male,ClassB,0
47,474,Beginner Level,Male,ClassB,0
82,0,Intermediate Level,Male,ClassA,1
43,432,Intermediate Level,Male,ClassA,0
52,0,Beginner Level,Male,ClassA,0
44,0,Intermediate Level,Male,ClassA,0
40,0,Beginner Level,Male,ClassA,0
72,725,Beginner Level,Male,ClassA,0
46,463,Intermediate Level,Male,ClassA,0
54,542,Intermediate Level,Male,ClassA,0
58,587,Expert Level,Male,ClassA,0
65,653,Beginner Level,Male,ClassA,0
69,695,Intermediate Level,Male,ClassD,0
74,746,Intermediate Level,Male,ClassD,0
67,0,Beginner Level,Male,ClassD,0
58,583,Intermediate Level,Male,ClassD,0
62,0,Beginner Level,Male,ClassD,0
86,867,Beginner Level,Male,ClassD,1
81,816,Intermediate Level,Male,ClassD,1
71,715,Intermediate Level,Male,ClassD,0
86,864,Expert Level,Male,ClassD,1
68,687,Beginner Level,Male,ClassD,0
52,526,Intermediate Level,Male,ClassD,0
73,0,Intermediate Level,Male,ClassD,0
57,0,Beginner Level,Male,ClassD,0
80,807,Intermediate Level,Male,ClassD,0
82,0,Beginner Level,Male,ClassD,1
80,805,Beginner Level,Male,ClassD,0
89,893,Intermediate Level,Male,ClassD,1
71,0,Intermediate Level,Male,ClassD,0
86,862,Expert Level,Male,ClassD,1
75,756,Beginner Level,Male,ClassD,0
86,0,Intermediate Level,Male,ClassD,1
76,765,Intermediate Level,Male,ClassD,0
76,763,Beginner Level,Male,ClassD,0
87,0,Intermediate Level,Male,ClassD,1
56,563,Beginner Level,Male,ClassD,0
51,514,Beginner Level,Male,ClassD,0
86,0,Intermediate Level,Male,ClassD,1
78,784,Intermediate Level,Male,ClassD,0
75,756,Expert Level,Male,ClassD,0
72,0,Beginner Level,Male,ClassD,0
55,552,Intermediate Level,Male,ClassD,0
96,966,Intermediate Level,Male,ClassD,1
67,672,Beginner Level,Male,ClassD,0
61,0,Intermediate Level,Male,ClassD,0
83,834,Beginner Level,Male,ClassD,1
70,0,Beginner Level,Male,ClassD,0
81,0,Intermediate Level,Male,ClassD,1
80,802,Intermediate Level,Male,ClassD,0
71,0,Expert Level,Male,ClassD,0
78,786,Beginner Level,Male,ClassD,0
57,573,Intermediate Level,Male,ClassA,0
77,775,Intermediate Level,Male,ClassA,0
42,426,Beginner Level,Male,ClassA,0
54,543,Intermediate Level,Male,ClassA,0
68,683,Beginner Level,Male,ClassA,0
43,0,Beginner Level,Male,ClassA,0
63,635,Intermediate Level,Male,ClassA,0
53,0,Intermediate Level,Male,ClassA,0
62,625,Expert Level,Male,ClassA,0
56,562,Beginner Level,Male,ClassA,0
85,0,Intermediate Level,Male,ClassB,1
46,0,Intermediate Level,Male,ClassB,0
81,816,Beginner Level,Male,ClassB,1
44,444,Intermediate Level,Male,ClassB,0
83,837,Beginner Level,Male,ClassB,1
92,0,Beginner Level,Male,ClassB,1
54,543,Intermediate Level,Male,ClassB,0
75,754,Intermediate Level,Male,ClassB,0
97,974,Expert Level,Male,ClassB,1
79,795,Beginner Level,Male,ClassB,0
83,833,Intermediate Level,Male,ClassB,1
74,743,Intermediate Level,Male,ClassB,0
40,405,Beginner Level,Male,ClassB,0
72,723,Intermediate Level,Male,ClassB,0
71,0,Beginner Level,Male,ClassB,0
88,886,Beginner Level,Male,ClassB,1
80,805,Intermediate Level,Male,ClassB,0
40,402,Intermediate Level,Male,ClassB,0
86,867,Expert Level,Male,ClassB,1
75,0,Beginner Level,Male,ClassB,0
67,675,Intermediate Level,Male,ClassA,0
63,0,Intermediate Level,Male,ClassA,0
42,0,Beginner Level,Male,ClassA,0
42,0,Intermediate Level,Male,ClassA,0
87,873,Beginner Level,Male,ClassA,1
65,656,Beginner Level,Male,ClassA,0
87,875,Intermediate Level,Male,ClassA,1
51,0,Intermediate Level,Male,ClassA,0
56,564,Expert Level,Male,ClassA,0
56,567,Beginner Level,Male,ClassA,0
75,757,Intermediate Level,Male,ClassD,0
71,712,Intermediate Level,Male,ClassD,0
60,604,Beginner Level,Male,ClassD,0
81,812,Intermediate Level,Male,ClassD,1
52,0,Beginner Level,Male,ClassD,0
57,0,Beginner Level,Male,ClassD,0
83,0,Intermediate Level,Male,ClassD,1
60,607,Intermediate Level,Male,ClassD,0
53,0,Expert Level,Male,ClassD,0
98,982,Beginner Level,Male,ClassD,1
81,815,Intermediate Level,Male,ClassB,1
54,545,Intermediate Level,Male,ClassB,0
44,0,Beginner Level,Male,ClassB,0
80,0,Intermediate Level,Male,ClassB,0
89,895,Beginner Level,Male,ClassB,1
76,767,Beginner Level,Male,ClassB,0
77,0,Intermediate Level,Male,ClassB,0
76,762,Intermediate Level,Male,ClassB,0
74,746,Expert Level,Male,ClassB,0
80,806,Beginner Level,Male,ClassB,0
65,656,Intermediate Level,Female,ClassD,0
65,657,Intermediate Level,Female,ClassD,0
80,804,Beginner Level,Female,ClassD,0
55,554,Intermediate Level,Female,ClassD,0
74,745,Beginner Level,Female,ClassD,0
76,767,Beginner Level,Female,ClassD,0
57,574,Intermediate Level,Female,ClassD,0
75,0,Intermediate Level,Female,ClassD,0
53,0,Expert Level,Female,ClassD,0
95,954,Beginner Level,Female,ClassD,1
72,0,Intermediate Level,Male,ClassE,0
70,704,Intermediate Level,Male,ClassE,0
94,945,Beginner Level,Male,ClassE,1
88,0,Intermediate Level,Male,ClassE,1
94,0,Beginner Level,Male,ClassE,1
84,0,Beginner Level,Male,ClassE,1
79,0,Intermediate Level,Male,ClassE,0
72,0,Intermediate Level,Male,ClassE,0
86,865,Expert Level,Male,ClassE,1
70,0,Beginner Level,Male,ClassE,0
53,533,Intermediate Level,Male,ClassD,0
87,877,Intermediate Level,Male,ClassD,1
74,742,Beginner Level,Male,ClassD,0
70,706,Intermediate Level,Male,ClassD,0
70,0,Beginner Level,Male,ClassD,0
57,574,Beginner Level,Male,ClassD,0
88,884,Intermediate Level,Male,ClassD,1
89,894,Intermediate Level,Male,ClassD,1
73,736,Expert Level,Male,ClassD,0
78,784,Beginner Level,Male,ClassD,0
71,713,Intermediate Level,Male,ClassA,0
82,827,Intermediate Level,Male,ClassA,1
52,524,Beginner Level,Male,ClassA,0
62,0,Intermediate Level,Male,ClassA,0
87,876,Beginner Level,Male,ClassA,1
62,622,Beginner Level,Male,ClassA,0
64,0,Intermediate Level,Male,ClassA,0
53,0,Intermediate Level,Male,ClassA,0
65,655,Expert Level,Male,ClassA,0
76,764,Beginner Level,Male,ClassA,0
87,874,Intermediate Level,Male,ClassE,1
79,0,Intermediate Level,Male,ClassE,0
70,704,Beginner Level,Male,ClassE,0
75,755,Intermediate Level,Male,ClassE,0
97,0,Beginner Level,Male,ClassE,1
91,913,Beginner Level,Male,ClassE,1
97,0,Intermediate Level,Male,ClassE,1
73,0,Intermediate Level,Male,ClassE,0
70,702,Expert Level,Male,ClassE,0
87,873,Beginner Level,Male,ClassE,1
81,0,Intermediate Level,Male,ClassE,1
71,715,Intermediate Level,Male,ClassE,0
97,976,Beginner Level,Male,ClassE,1
94,947,Intermediate Level,Male,ClassE,1
78,785,Beginner Level,Male,ClassE,0
93,935,Beginner Level,Male,ClassE,1
85,854,Intermediate Level,Male,ClassE,1
78,0,Intermediate Level,Male,ClassE,0
71,0,Expert Level,Male,ClassE,0
93,934,Beginner Level,Male,ClassE,1
70,703,Intermediate Level,Female,ClassC,0
65,656,Intermediate Level,Female,ClassC,0
72,725,Beginner Level,Female,ClassC,0
60,602,Intermediate Level,Female,ClassC,0
66,663,Beginner Level,Female,ClassC,0
85,852,Beginner Level,Female,ClassC,1
68,686,Intermediate Level,Female,ClassC,0
88,885,Intermediate Level,Female,ClassC,1
63,636,Expert Level,Female,ClassC,0
89,0,Beginner Level,Female,ClassC,1
44,0,Intermediate Level,Female,ClassB,0
82,826,Intermediate Level,Female,ClassB,1
78,787,Beginner Level,Female,ClassB,0
73,733,Intermediate Level,Female,ClassB,0
57,576,Beginner Level,Female,ClassB,0
45,0,Beginner Level,Female,ClassB,0
83,833,Intermediate Level,Female,ClassB,1
84,845,Intermediate Level,Female,ClassB,1
44,443,Expert Level,Female,ClassB,0
44,0,Beginner Level,Female,ClassB,0
68,0,Intermediate Level,Male,ClassC,0
89,0,Intermediate Level,Male,ClassC,1
65,653,Beginner Level,Male,ClassC,0
72,725,Intermediate Level,Male,ClassC,0
66,665,Beginner Level,Male,ClassC,0
62,0,Beginner Level,Male,ClassC,0
69,694,Intermediate Level,Male,ClassC,0
85,0,Intermediate Level,Male,ClassC,1
99,996,Expert Level,Male,ClassC,1
66,0,Beginner Level,Male,ClassC,0
71,715,Intermediate Level,Male,ClassA,0
74,747,Intermediate Level,Male,ClassA,0
80,0,Beginner Level,Male,ClassA,0
66,0,Intermediate Level,Male,ClassA,0
44,443,Beginner Level,Male,ClassA,0
58,582,Beginner Level,Male,ClassA,0
88,886,Intermediate Level,Male,ClassA,1
77,774,Intermediate Level,Male,ClassA,0
83,833,Expert Level,Male,ClassA,1
35,354,Beginner Level,Male,ClassA,0
67,672,Intermediate Level,Male,ClassD,0
89,0,Intermediate Level,Male,ClassD,1
84,846,Beginner Level,Male,ClassD,1
77,776,Intermediate Level,Male,ClassD,0
70,706,Beginner Level,Male,ClassD,0
69,696,Beginner Level,Male,ClassD,0
67,675,Intermediate Level,Male,ClassD,0
80,805,Intermediate Level,Male,ClassD,0
82,0,Expert Level,Male,ClassD,1
62,623,Beginner Level,Male,ClassD,0
72,724,Intermediate Level,Male,ClassD,0
54,544,Intermediate Level,Male,ClassD,0
52,525,Beginner Level,Male,ClassD,0
65,654,Intermediate Level,Male,ClassD,0
50,503,Beginner Level,Male,ClassD,0
51,516,Beginner Level,Male,ClassD,0
91,917,Intermediate Level,Male,ClassD,1
73,0,Intermediate Level,Male,ClassD,0
84,0,Expert Level,Male,ClassD,1
54,0,Beginner Level,Male,ClassD,0
71,716,Intermediate Level,Male,ClassC,0
74,742,Intermediate Level,Male,ClassC,0
63,635,Beginner Level,Male,ClassC,0
61,614,Intermediate Level,Male,ClassC,0
65,652,Beginner Level,Male,ClassC,0
66,0,Beginner Level,Male,ClassC,0
66,0,Intermediate Level,Male,ClassC,0
85,0,Intermediate Level,Male,ClassC,1
69,695,Expert Level,Male,ClassC,0
88,886,Beginner Level,Male,ClassC,1
62,627,Intermediate Level,Female,ClassA,0
48,486,Intermediate Level,Female,ClassA,0
53,534,Beginner Level,Female,ClassA,0
74,744,Intermediate Level,Female,ClassA,0
52,526,Beginner Level,Female,ClassA,0
56,0,Beginner Level,Female,ClassA,0
45,0,Intermediate Level,Female,ClassA,0
73,0,Intermediate Level,Female,ClassA,0
69,693,Expert Level,Female,ClassA,0
48,0,Beginner Level,Female,ClassA,0
78,784,Intermediate Level,Male,ClassA,0
57,0,Intermediate Level,Male,ClassA,0
73,737,Beginner Level,Male,ClassA,0
54,543,Intermediate Level,Male,ClassA,0
43,433,Beginner Level,Male,ClassA,0
52,527,Beginner Level,Male,ClassA,0
78,0,Intermediate Level,Male,ClassA,0
61,0,Intermediate Level,Male,ClassA,0
39,393,Expert Level,Male,ClassA,0
54,542,Beginner Level,Male,ClassA,0
71,715,Intermediate Level,Male,ClassA,0
57,0,Intermediate Level,Male,ClassA,0
64,0,Beginner Level,Male,ClassA,0
35,0,Intermediate Level,Male,ClassA,0
60,606,Beginner Level,Male,ClassA,0
62,626,Beginner Level,Male,ClassA,0
59,0,Intermediate Level,Male,ClassA,0
41,415,Intermediate Level,Male,ClassA,0
70,702,Expert Level,Male,ClassA,0
50,504,Beginner Level,Male,ClassA,0
46,0,Intermediate Level,Male,ClassA,0
80,807,Intermediate Level,Male,ClassA,0
48,0,Beginner Level,Male,ClassA,0
49,0,Intermediate Level,Male,ClassA,0
52,0,Beginner Level,Male,ClassA,0
40,403,Beginner Level,Male,ClassA,0
55,556,Intermediate Level,Male,ClassA,0
71,0,Intermediate Level,Male,ClassA,0
78,784,Expert Level,Male,ClassA,0
67,0,Beginner Level,Male,ClassA,0
80,804,Intermediate Level,Male,ClassB,0
81,816,Intermediate Level,Male,ClassB,1
82,823,Beginner Level,Male,ClassB,1
70,0,Intermediate Level,Male,ClassB,0
81,0,Beginner Level,Male,ClassB,1
52,525,Beginner Level,Male,ClassB,0
75,754,Intermediate Level,Male,ClassB,0
88,883,Intermediate Level,Male,ClassB,1
59,596,Expert Level,Male,ClassB,0
73,0,Beginner Level,Male,ClassB,0
81,817,Intermediate Level,Male,ClassA,1
62,0,Intermediate Level,Male,ClassA,0
67,674,Beginner Level,Male,ClassA,0
76,764,Intermediate Level,Male,ClassA,0
32,325,Beginner Level,Male,ClassA,0
61,613,Beginner Level,Male,ClassA,0
60,606,Intermediate Level,Male,ClassA,0
51,516,Intermediate Level,Male,ClassA,0
54,542,Expert Level,Male,ClassA,0
36,366,Beginner Level,Male,ClassA,0
88,884,Intermediate Level,Male,ClassD,1
87,0,Intermediate Level,Male,ClassD,1
85,0,Beginner Level,Male,ClassD,1
74,743,Intermediate Level,Male,ClassD,0
52,524,Beginner Level,Male,ClassD,0
81,0,Beginner Level,Male,ClassD,1
86,866,Intermediate Level,Male,ClassD,1
75,0,Intermediate Level,Male,ClassD,0
57,575,Expert Level,Male,ClassD,0
78,785,Beginner Level,Male,ClassD,0
79,795,Intermediate Level,Male,ClassB,0
56,0,Intermediate Level,Male,ClassB,0
70,702,Beginner Level,Male,ClassB,0
40,0,Intermediate Level,Male,ClassB,0
82,0,Beginner Level,Male,ClassB,1
85,0,Beginner Level,Male,ClassB,1
75,0,Intermediate Level,Male,ClassB,0
84,844,Intermediate Level,Male,ClassB,1
86,866,Expert Level,Male,ClassB,1
73,732,Beginner Level,Male,ClassB,0
84,0,Intermediate Level,Male,ClassB,1
89,897,Intermediate Level,Male,ClassB,1
99,0,Beginner Level,Male,ClassB,1
78,785,Intermediate Level,Male,ClassB,0
78,786,Beginner Level,Male,ClassB,0
76,0,Beginner Level,Male,ClassB,0
98,987,Intermediate Level,Male,ClassB,1
41,413,Intermediate Level,Male,ClassB,0
79,794,Expert Level,Male,ClassB,0
82,826,Beginner Level,Male,ClassB,1
42,424,Intermediate Level,Male,ClassB,0
71,716,Intermediate Level,Male,ClassB,0
82,824,Beginner Level,Male,ClassB,1
75,755,Intermediate Level,Male,ClassB,0
48,0,Beginner Level,Male,ClassB,0
98,984,Beginner Level,Male,ClassB,1
87,0,Intermediate Level,Male,ClassB,1
77,773,Intermediate Level,Male,ClassB,0
72,0,Expert Level,Male,ClassB,0
76,766,Beginner Level,Male,ClassB,0
82,824,Intermediate Level,Male,ClassA,1
53,534,Intermediate Level,Male,ClassA,0
84,0,Beginner Level,Male,ClassA,1
41,416,Intermediate Level,Male,ClassA,0
54,545,Beginner Level,Male,ClassA,0
58,584,Beginner Level,Male,ClassA,0
62,0,Intermediate Level,Male,ClassA,0
72,726,Intermediate Level,Male,ClassA,0
57,576,Expert Level,Male,ClassA,0
74,744,Beginner Level,Male,ClassA,0
86,864,Intermediate Level,Male,ClassD,1
75,755,Intermediate Level,Male,ClassD,0
61,0,Beginner Level,Male,ClassD,0
57,572,Intermediate Level,Male,ClassD,0
88,0,Beginner Level,Male,ClassD,1
89,0,Beginner Level,Male,ClassD,1
62,627,Intermediate Level,Male,ClassD,0
94,944,Intermediate Level,Male,ClassD,1
84,846,Expert Level,Male,ClassD,1
73,735,Beginner Level,Male,ClassD,0
89,0,Intermediate Level,Male,ClassE,1
83,833,Intermediate Level,Male,ClassE,1
88,883,Beginner Level,Male,ClassE,1
91,912,Intermediate Level,Male,ClassE,1
77,772,Beginner Level,Male,ClassE,0
72,726,Beginner Level,Male,ClassE,0
75,755,Intermediate Level,Male,ClassE,0
91,913,Intermediate Level,Male,ClassE,1
70,703,Expert Level,Male,ClassE,0
72,0,Beginner Level,Male,ClassE,0
40,0,Intermediate Level,Male,ClassA,0
53,0,Intermediate Level,Male,ClassA,0
85,857,Beginner Level,Male,ClassA,1
62,0,Intermediate Level,Male,ClassA,0
59,592,Beginner Level,Male,ClassA,0
48,0,Beginner Level,Male,ClassA,0
42,0,Intermediate Level,Male,ClassA,0
70,704,Intermediate Level,Male,ClassA,0
36,362,Expert Level,Male,ClassA,0
67,676,Beginner Level,Male,ClassA,0
86,863,Intermediate Level,Male,ClassE,1
93,936,Intermediate Level,Male,ClassE,1
97,973,Beginner Level,Male,ClassE,1
71,0,Intermediate Level,Male,ClassE,0
97,973,Beginner Level,Male,ClassE,1
78,785,Beginner Level,Male,ClassE,0
83,836,Intermediate Level,Male,ClassE,1
76,766,Intermediate Level,Male,ClassE,0
77,0,Expert Level,Male,ClassE,0
85,854,Beginner Level,Male,ClassE,1
81,813,Intermediate Level,Female,ClassE,1
74,0,Intermediate Level,Female,ClassE,0
88,884,Beginner Level,Female,ClassE,1
70,0,Intermediate Level,Female,ClassE,0
74,0,Beginner Level,Female,ClassE,0
70,705,Beginner Level,Female,ClassE,0
91,0,Intermediate Level,Female,ClassE,1
97,0,Intermediate Level,Female,ClassE,1
85,856,Expert Level,Female,ClassE,1
74,0,Beginner Level,Female,ClassE,0
63,633,Intermediate Level,Male,ClassD,0
88,887,Intermediate Level,Male,ClassD,1
81,815,Beginner Level,Male,ClassD,1
68,687,Intermediate Level,Male,ClassD,0
53,535,Beginner Level,Male,ClassD,0
70,703,Beginner Level,Male,ClassD,0
68,687,Intermediate Level,Male,ClassD,0
87,875,Intermediate Level,Male,ClassD,1
50,503,Expert Level,Male,ClassD,0
89,0,Beginner Level,Male,ClassD,1
41,414,Intermediate Level,Male,ClassA,0
86,864,Intermediate Level,Male,ClassA,1
46,0,Beginner Level,Male,ClassA,0
86,862,Intermediate Level,Male,ClassA,1
77,0,Beginner Level,Male,ClassA,0
79,0,Beginner Level,Male,ClassA,0
74,747,Intermediate Level,Male,ClassA,0
80,0,Intermediate Level,Male,ClassA,0
68,684,Expert Level,Male,ClassA,0
73,733,Beginner Level,Male,ClassA,0
80,805,Intermediate Level,Male,ClassB,0
72,0,Intermediate Level,Male,ClassB,0
55,557,Beginner Level,Male,ClassB,0
80,0,Intermediate Level,Male,ClassB,0
71,716,Beginner Level,Male,ClassB,0
76,762,Beginner Level,Male,ClassB,0
57,0,Intermediate Level,Male,ClassB,0
76,764,Intermediate Level,Male,ClassB,0
45,0,Expert Level,Male,ClassB,0
78,786,Beginner Level,Male,ClassB,0
94,0,Intermediate Level,Male,ClassE,1
79,0,Intermediate Level,Male,ClassE,0
75,754,Beginner Level,Male,ClassE,0
87,873,Intermediate Level,Male,ClassE,1
94,946,Beginner Level,Male,ClassE,1
94,944,Beginner Level,Male,ClassE,1
76,765,Intermediate Level,Male,ClassE,0
75,754,Intermediate Level,Male,ClassE,0
95,954,Expert Level,Male,ClassE,1
94,943,Beginner Level,Male,ClassE,1
89,0,Intermediate Level,Female,ClassD,1
68,684,Intermediate Level,Female,ClassD,0
63,634,Beginner Level,Female,ClassD,0
80,0,Intermediate Level,Female,ClassD,0
79,793,Beginner Level,Female,ClassD,0
73,736,Beginner Level,Female,ClassD,0
66,0,Intermediate Level,Female,ClassD,0
56,0,Intermediate Level,Female,ClassD,0
82,827,Expert Level,Female,ClassD,1
60,0,Beginner Level,Female,ClassD,0
73,735,Intermediate Level,Female,ClassD,0
67,0,Intermediate Level,Female,ClassD,0
59,595,Beginner Level,Female,ClassD,0
67,676,Intermediate Level,Female,ClassD,0
54,545,Beginner Level,Female,ClassD,0
69,696,Beginner Level,Female,ClassD,0
64,645,Intermediate Level,Female,ClassD,0
77,0,Intermediate Level,Female,ClassD,0
78,784,Expert Level,Female,ClassD,0
63,0,Beginner Level,Female,ClassD,0
84,0,Intermediate Level,Male,ClassB,1
86,862,Intermediate Level,Male,ClassB,1
51,512,Beginner Level,Male,ClassB,0
88,886,Intermediate Level,Male,ClassB,1
86,0,Beginner Level,Male,ClassB,1
87,877,Beginner Level,Male,ClassB,1
80,0,Intermediate Level,Male,ClassB,0
83,0,Intermediate Level,Male,ClassB,1
59,593,Expert Level,Male,ClassB,0
76,763,Beginner Level,Male,ClassB,0
49,0,Intermediate Level,Female,ClassA,0
56,563,Intermediate Level,Female,ClassA,0
44,0,Beginner Level,Female,ClassA,0
49,494,Intermediate Level,Female,ClassA,0
77,777,Beginner Level,Female,ClassA,0
46,467,Beginner Level,Female,ClassA,0
87,874,Intermediate Level,Female,ClassA,1
56,565,Intermediate Level,Female,ClassA,0
58,0,Expert Level,Female,ClassA,0
80,0,Beginner Level,Female,ClassA,0
86,0,Intermediate Level,Male,ClassB,1
78,0,Intermediate Level,Male,ClassB,0
85,857,Beginner Level,Male,ClassB,1
41,417,Intermediate Level,Male,ClassB,0
89,896,Beginner Level,Male,ClassB,1
87,0,Beginner Level,Male,ClassB,1
79,797,Intermediate Level,Male,ClassB,0
84,845,Intermediate Level,Male,ClassB,1
77,777,Expert Level,Male,ClassB,0
57,576,Beginner Level,Male,ClassB,0
83,0,Intermediate Level,Female,ClassD,1
77,775,Intermediate Level,Female,ClassD,0
70,705,Beginner Level,Female,ClassD,0
52,527,Intermediate Level,Female,ClassD,0
